id,userid,text,timestamp
8167,907,She spent her earliest years reading classic literature  and writing poetry ,2012-11-25 01:38:46
8168,907,Ports are created with the built in function open port ,2011-11-24 00:13:55
8169,907,Erlang is known for its designs that are well suited for systems ,2012-04-03 08:38:35
8170,907,She spent her earliest years reading classic literature  and writing poetry ,2010-12-09 12:00:50
8171,907,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-08-28 18:42:41
8172,908,It is also a garbage collected runtime system ,2011-08-23 02:52:30
8173,908,I don t even care ,2012-02-29 15:38:02
8174,908,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-03-22 10:08:22
8175,908,Erlang is a general purpose  concurrent  functional programming language ,2011-07-07 05:17:07
8176,908,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-02-08 18:27:22
8177,908,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-04-07 09:40:05
8178,908,Erlang is known for its designs that are well suited for systems ,2010-10-30 04:21:50
8179,908,Its main implementation is the Glasgow Haskell Compiler ,2010-01-07 03:37:17
8180,908,Do you come here often ,2010-09-08 17:40:26
8181,909,Do you have any idea why this is not working ,2012-03-01 12:51:09
8182,909,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-12-19 18:40:03
8183,909,Do you come here often ,2012-05-28 23:51:07
8184,909,He looked inquisitively at his keyboard and wrote another sentence ,2012-10-22 23:45:33
8185,909,I don t even care ,2010-09-26 17:01:46
8186,909,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-07-14 18:26:08
8187,909,Atoms are used within a program to denote distinguished values ,2012-11-19 14:28:13
8188,909,Make me a sandwich ,2012-02-27 11:02:52
8189,909,Erlang is known for its designs that are well suited for systems ,2010-05-07 07:21:44
8190,910,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-24 22:42:27
8191,910,Its main implementation is the Glasgow Haskell Compiler ,2011-09-08 23:15:41
8192,910,Make me a sandwich ,2011-02-22 00:03:45
8193,910,Ports are used to communicate with the external world ,2012-07-21 09:09:27
8194,910,Type classes first appeared in the Haskell programming language ,2011-05-11 02:55:43
8195,910,Type classes first appeared in the Haskell programming language ,2012-04-28 07:16:24
8196,910,He looked inquisitively at his keyboard and wrote another sentence ,2010-11-20 19:51:08
8197,910,The arguments can be primitive data types or compound data types ,2012-08-28 23:48:59
8198,910,I don t even care ,2012-01-27 22:27:29
8199,911,Atoms are used within a program to denote distinguished values ,2011-05-26 11:24:40
8200,911,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-01-04 08:51:11
8201,911,Any element of a tuple can be accessed in constant time ,2012-12-18 17:02:29
8202,911,Tuples are containers for a fixed number of Erlang data types ,2012-09-04 07:55:38
8203,911,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-03-13 18:28:03
8204,911,Do you have any idea why this is not working ,2010-02-16 20:26:01
8205,911,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-09-15 09:10:56
8206,911,Haskell features a type system with type inference and lazy evaluation ,2010-07-17 01:18:22
8207,911,I don t even care ,2012-07-05 01:28:57
8208,912,Make me a sandwich ,2010-07-31 04:30:44
8209,912,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-05-09 09:38:38
8210,912,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-09-22 09:31:49
8211,912,Its main implementation is the Glasgow Haskell Compiler ,2012-03-05 05:17:21
8212,912,Ports are created with the built in function open port ,2011-04-25 13:42:45
8213,912,Atoms are used within a program to denote distinguished values ,2011-03-02 10:48:46
8214,912,He looked inquisitively at his keyboard and wrote another sentence ,2012-07-26 07:46:39
8215,912,He looked inquisitively at his keyboard and wrote another sentence ,2010-07-08 22:13:07
8216,912,Erlang is known for its designs that are well suited for systems ,2010-06-16 07:03:28
8217,913,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-06-14 15:54:27
8218,913,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-07-25 19:19:40
8219,913,She spent her earliest years reading classic literature  and writing poetry ,2012-10-04 17:42:49
8220,913,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-02-26 23:40:42
8221,913,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-01-12 19:24:30
8222,913,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-10-26 15:17:41
8223,913,I don t even care ,2010-11-14 05:18:30
8224,913,Ports are created with the built in function open port ,2010-06-14 04:52:51
8225,913,Do you have any idea why this is not working ,2010-06-23 23:38:51
8226,914,Erlang is known for its designs that are well suited for systems ,2012-01-01 18:08:12
8227,914,Haskell features a type system with type inference and lazy evaluation ,2011-07-16 06:07:59
8228,914,Tuples are containers for a fixed number of Erlang data types ,2010-08-21 05:54:27
8229,914,Ports are created with the built in function open port ,2010-09-07 20:22:01
8230,914,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-11-02 10:38:35
8231,914,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-09-21 03:50:01
8232,914,Do you come here often ,2010-10-28 04:16:42
8233,914,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-05-08 18:50:18
8234,914,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-03-09 03:38:11
8235,915,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-07-11 03:34:17
8236,915,Where are my pants ,2010-07-29 22:06:24
8237,915,The arguments can be primitive data types or compound data types ,2010-01-26 02:31:07
8238,915,Ports are created with the built in function open port ,2011-03-20 08:02:16
8239,915,Ports are created with the built in function open port ,2012-05-24 20:08:26
8240,915,Ports are used to communicate with the external world ,2010-10-03 06:53:29
8241,915,Where are my pants ,2011-01-24 20:57:42
8242,915,Do you have any idea why this is not working ,2011-08-28 05:14:32
8243,915,I don t even care ,2011-10-25 01:29:45
8244,916,Make me a sandwich ,2012-08-04 16:04:04
8245,916,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-10-23 13:34:56
8246,916,Erlang is a general purpose  concurrent  functional programming language ,2010-10-15 16:34:14
8247,916,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-02-09 20:18:13
8248,916,Make me a sandwich ,2010-05-18 14:07:38
8249,916,It is also a garbage collected runtime system ,2011-06-22 17:19:14
8250,916,Ports are created with the built in function open port ,2011-10-12 09:25:51
8251,916,Type classes first appeared in the Haskell programming language ,2010-03-03 22:47:56
8252,916,Ports are used to communicate with the external world ,2010-03-11 16:23:34
8253,917,Erlang is known for its designs that are well suited for systems ,2010-03-22 18:13:28
8254,917,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-06-17 00:51:17
8255,917,Do you have any idea why this is not working ,2012-01-26 05:17:09
8256,917,Ports are used to communicate with the external world ,2012-09-03 10:40:15
8257,917,Make me a sandwich ,2012-11-23 02:32:17
8258,917,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-08-18 10:20:19
8259,917,Ports are used to communicate with the external world ,2010-07-21 18:34:19
8260,917,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-04-29 13:28:45
8261,917,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-03-07 17:40:21
8262,918,I don t even care ,2012-08-29 08:56:48
8263,918,Haskell features a type system with type inference and lazy evaluation ,2012-09-30 06:13:06
8264,918,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-04-02 12:26:10
8265,918,Where are my pants ,2012-04-26 14:14:16
8266,918,I don t even care ,2012-11-14 02:09:51
8267,918,It is also a garbage collected runtime system ,2010-08-20 00:22:18
8268,918,Do you come here often ,2010-10-16 01:05:03
8269,918,I don t even care ,2011-11-19 17:27:32
8270,918,The arguments can be primitive data types or compound data types ,2011-03-23 18:47:50
8271,919,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-04-29 17:28:41
8272,919,Where are my pants ,2010-12-04 12:12:44
8273,919,The arguments can be primitive data types or compound data types ,2011-09-29 09:27:25
8274,919,Make me a sandwich ,2011-09-01 04:46:25
8275,919,Where are my pants ,2012-09-13 16:15:29
8276,919,Erlang is known for its designs that are well suited for systems ,2012-11-16 16:55:58
8277,919,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-07-12 01:43:42
8278,919,Ports are created with the built in function open port ,2012-02-16 21:31:18
8279,919,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-02-06 05:49:24
8280,920,Erlang is known for its designs that are well suited for systems ,2011-10-23 08:08:43
